resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2386,2386,0,Workout,Workout,,Garmin Forerunner 265S,15224762114,2025-07-23T17:02:16Z,2025-07-23T19:02:16Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a15224762114', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,115.2,173.0,False,True,0.0,0.0,16258651838,16258651838,garmin_ping_462432312799,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2457,2457,0,Workout,Workout,,Garmin Forerunner 265S,15188785348,2025-07-21T16:29:26Z,2025-07-21T18:29:26Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a15188785348', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,124.7,173.0,False,True,0.0,0.0,16220092447,16220092447,garmin_ping_461370325306,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2071,2071,0,Workout,Workout,,Garmin Forerunner 265S,15157612772,2025-07-18T16:05:55Z,2025-07-18T18:05:55Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a15157612772', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,141.0,171.0,False,True,0.0,0.0,16185787937,16185787937,garmin_ping_460386596497,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Foulée du Festayre,14117.5,4476,4476,82.0,Run,Run,,Garmin Forerunner 265S,15054328327,2025-07-09T06:56:24Z,2025-07-09T08:56:24Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,1,45,0,"{'id': 'a15054328327', 'summary_polyline': 'yfkhGl|pH_@Pc@j@aArDGh@YjAYxBEJWRQDc@M]a@w@o@MSESEe@PuCM]OIU?MFs@fB[dAUVe@Vo@Lq@u@GUFg@n@oA^aALR@ELm@Vs@b@qBDe@MoB[{CAwBSoAs@oCQWk@c@K]?YJe@p@y@HUEqBSaCKYk@{@w@yAaCiDqBwByBcBOS@YH[Xm@RQj@{@JWBWEa@cAmBg@c@e@OmAQa@Ua@i@iCaEmA{A_@Wu@a@gBk@o@_@u@QmB{@{CaAoAC]Ik@]cAiAe@aAYqAQeDU}BWgFYuC_@{ASe@oBgEe@u@c@kAeB{Dg@uAeAkDYAIb@A^Rz@ANKFMCkAi@OFAB@HjAx@|ApCvAfBXr@Nh@RxA?VIHo@Ko@HSE_EqCa@MsAI]K_FgDICqA@}AWwBmAoCoBgB_A]G_CyAi@_@[a@Sy@?]|@iDD[CWcAeBQS_@Iq@VYXO\\M@aAm@GKIc@C]Gc@a@gA]i@_Bu@uAWc@SqBkBqDq@IGCWFUVCbARLCdAi@X]EYUc@sBuAo@wAMm@Ae@Fs@P{@?q@CQu@k@yBcAm@a@eAeAyA_A[K_AaAU[aAgC[i@}@yB_@s@YoA]y@aAkBEY\\oBD}@Gg@YaAYkDI}A?}BUaAoAoCSo@E_@GeGOsASo@}FwHOc@QmAa@g@yG}Eu@E{@XQIk@uAOo@k@}AsAqEkAcDO_BIYUMi@Du@Ie@KIIkCuEu@yBq@gCc@eAWa@Iu@Bs@f@y@Fq@KkBIe@g@yAJe@jAaAZq@BUE][g@K]`@iD\\kAP[v@a@TWXu@Hk@jAuCTYj@_@|@GpBe@bCWlAa@\\Bv@}@|Aw@p@KHMBKQuA?UQeB]qBYiC?m@KcC?g@MwBBONY^SFMZMtCi@tCTNYFm@JEpBZjAOx@i@T{AJ[^Az@Xp@Ul@i@jCiBbBgA|CkCtC_BfEwCnBmAfBk@h@]fBk@nAiA~@iAv@s@l@}@tAwA~AqBXUpAoBnAsCd@{@jDiI|AqEb@u@l@uAZeBx@uAJy@r@sCF{@VqAt@kCXeBR]Ag@EOoEuCuB{AKCe@Tw@YILBLr@VXVLEf@cAPaArAqDnAiEN}@dA{DRmBh@yCLmA`@cCl@iCLqA`@eDl@oCHq@XaAHs@', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[43.479643, -1.566361]","[43.493695, -1.472463]",3.154,6.08,86.7,321.0,616,323,True,1436.9,True,173.8,198.0,False,True,46.4,1.2,16072761468,16072761468,garmin_ping_457231392991,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,3114,3114,0,Workout,Workout,,Garmin Forerunner 265S,15053303820,2025-07-08T17:25:08Z,2025-07-08T19:25:08Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a15053303820', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,117.2,182.0,False,True,0.0,0.0,16071610867,16071610867,garmin_ping_457187789332,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Afternoon Run,4943.6,1484,1484,38.0,Run,Run,,Garmin Forerunner 265S,15039919289,2025-07-06T14:34:31Z,2025-07-06T16:34:31Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,"{'id': 'a15039919289', 'summary_polyline': 'iftgGth~HAvDNzBCPGH[FEH?RFHPI|@S|@c@lBm@|@St@c@^a@|@yAn@uBb@gA\\i@JUnAsBj@m@fAy@\\]^W|@eAbAq@l@UZQl@Ql@KTG`@A^QtAS~@Y`@CtA_@XATIb@EzA[JAt@]x@m@lAmA^i@b@w@Tq@P]^qATaALu@HUd@qBx@mCRy@FMn@oBRaAXk@NMJCd@F^AVFN@PAr@Ab@EJEN@l@ETCRGXAPHP@JO?KFc@Rk@@UHWTi@f@y@t@s@PIFK@[L]AMMBKb@KPg@x@]^i@x@Uj@G\\Wt@OTKFOTIFYJ{@Re@Ao@Jm@AQBgBQWLQPGLOh@Qh@]pAUh@e@bBSh@YpA_@nAg@bC[fA_@bAo@rA}AjBc@`@QL}Av@oAPk@Ry@PaAJmA\\}B^SLI?YCq@Vm@JkAd@_@Ti@`@mAdA_@Vo@f@KNqAlAc@p@c@x@MPe@x@Sh@a@xAu@~A_@h@c@b@o@`@ULsBh@{@\\K@UMUHKEEGGa@GgAE_@Ay@@SAGDc@@}@', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[43.362665, -1.632163]","[43.36266, -1.632194]",3.331,4.2,84.2,339.9,560,344,True,504.0,True,176.2,200.0,False,True,34.4,5.4,16056890503,16056890503,garmin_ping_456765062258,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Afternoon Run,2122.2,878,887,5.0,Run,Run,,Garmin Forerunner 265S,15039919187,2025-07-06T14:13:35Z,2025-07-06T16:13:35Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,"{'id': 'a15039919187', 'summary_polyline': '_ysgGjl~Hd@cALm@`@{ARc@fB{Cj@c@\\_@v@i@LOj@e@Zc@bA{@vAs@ZGXMb@CDGRIRARDL?XWv@INGh@Gp@Uj@Ij@OBAXGF?x@MXJL?HMACACM?e@JWP_@HA@@@ACS@]JW@SFQHc@Jg@H}@RW?k@VK@ECSBo@PWBqAb@iAr@SNQVcBnA]`@a@XUXQJOP_AxAa@v@MNU^a@xAINIb@a@v@ITMP', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[43.362233, -1.636638]","[43.362527, -1.636535]",2.417,3.36,81.4,243.1,313,243,True,215.2,True,131.2,143.0,False,True,8.6,4.8,16056890411,16056890411,garmin_ping_456765044233,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,1858,1858,0,Workout,Workout,,Garmin Forerunner 265S,15039919171,2025-06-30T17:48:20Z,2025-06-30T19:48:20Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a15039919171', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,109.8,170.0,False,True,0.0,0.0,16056890425,16056890425,garmin_ping_456765038502,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Weight Training,0.0,1913,1913,0,WeightTraining,WeightTraining,30,Garmin Forerunner 265S,15039919172,2025-06-26T18:36:25Z,2025-06-26T20:36:25Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a15039919172', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,115.7,154.0,False,True,0.0,0.0,16056890421,16056890421,garmin_ping_456765015712,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,4811,4811,0,Workout,Workout,,Garmin Forerunner 265S,15039919165,2025-06-23T17:56:56Z,2025-06-23T19:56:56Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a15039919165', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,105.1,143.0,False,True,0.0,0.0,16056890449,16056890449,garmin_ping_456765004718,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Lunch Ride,0.0,2804,2804,0,Ride,Ride,,Garmin Forerunner 265S,14794735774,2025-06-14T09:06:48Z,2025-06-14T11:06:48Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a14794735774', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,146.0,183.0,False,True,0.0,0.0,15789097880,15789097880,garmin_ping_448985634557,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2114,2114,0,Workout,Workout,,Garmin Forerunner 265S,14788828476,2025-06-13T17:06:34Z,2025-06-13T19:06:34Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a14788828476', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,139.4,177.0,False,True,0.0,0.0,15782665875,15782665875,garmin_ping_448772350359,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2287,2287,0,Workout,Workout,,Garmin Forerunner 265S,14768362332,2025-06-11T17:08:14Z,2025-06-11T19:08:14Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a14768362332', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,136.6,173.0,False,True,0.0,0.0,15760576588,15760576588,garmin_ping_448089653364,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Morning Workout,0.0,2303,2303,0,Workout,Workout,,Garmin Forerunner 265S,14742108047,2025-06-09T08:36:53Z,2025-06-09T10:36:53Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a14742108047', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,137.2,172.0,False,True,0.0,0.0,15732294768,15732294768,garmin_ping_447273166396,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2367,2367,0,Workout,Workout,,Garmin Forerunner 265S,14715637170,2025-06-06T16:02:23Z,2025-06-06T18:02:23Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a14715637170', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,133.8,174.0,False,True,0.0,0.0,15703590437,15703590437,garmin_ping_446336780745,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2107,2107,0,Workout,Workout,,Garmin Forerunner 265S,14696443005,2025-06-04T17:07:06Z,2025-06-04T19:07:06Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a14696443005', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,124.2,165.0,False,True,0.0,0.0,15682925660,15682925660,garmin_ping_445641927573,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2397,2397,0,Workout,Workout,,Garmin Forerunner 265S,14676344622,2025-06-02T17:30:04Z,2025-06-02T19:30:04Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a14676344622', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,117.1,178.0,False,True,0.0,0.0,15661393179,15661393179,garmin_ping_444950285430,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Afternoon Run,10150.2,3427,3481,46.0,Run,Run,,Garmin Forerunner 265S,14641240632,2025-05-30T11:20:39Z,2025-05-30T13:20:39Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,3,0,3,0,"{'id': 'a14641240632', 'summary_polyline': 'uch_Ikx{pAuAPa@LcAHo@NQ?{@LmAVUNIRCHAb@Bf@Jz@@v@BX?PCPGLGFcBTWLMNGTq@dF[hBGv@?NNz@J\\RhAV~@v@nD@XCb@O`@[^mAjBa@|@q@~AWh@MLg@bAa@fAq@xAWr@OXQh@Yl@e@tAUf@a@pAcAhEm@tCm@zBUnAc@fBOv@e@|AAP@FHHf@JfBj@`@HZN`Bf@XDtAd@NRP`@BN?Xs@hX?hBDtCJtANtAl@xC\\hAv@nBf@z@d@n@nAlAdAv@\\NbAt@~BtAp@j@RLTR`Aj@rBtAtAr@p@Vv@RbAFlA@HAj@@HAb@?jBYrAc@hAi@dAq@nAgAb@[XYp@{@b@mATy@Ri@Vw@T_@r@y@f@q@d@q@HSX_@f@u@|@aBnAoCRi@v@mBp@kBd@}AbBoHb@kCj@sF^aFRwDViJ?gBAqBI_CScDi@qEg@sCu@sCY{@YeAa@{@}@eDiByFi@yBq@cCM[GYs@{B_BaGSk@o@{BKSSQg@KOAe@OSM[s@w@{@USe@Ua@g@o@e@YCkAHQAsAP}@Re@Fa@Lc@Fk@Pa@BYJU@_@JY@y@Pg@Ba@F]Pm@LYLg@\\MPKRK^OxACh@?t@GlA?r@MjCe@fG]`Dy@xEk@fB]~@{@lBk@~@oAjCkCfHqArCa@fAe@|@EBI?SKUWkA{@m@q@c@O{@a@OCgBm@QAGEGOFs@?OLk@@UJg@FUVuBAKECA@?@?C?B?A?@EAUMAE?c@x@{F?OCKQOQKI?IDg@n@e@^c@NO@u@M}@o@g@Mq@Y}@AWDIGASHi@La@b@{@@IOAa@He@Bg@IYKQSQe@Mq@Aa@Di@DUPa@PQD?DDDTAXU|@@LFJV@H?BC@KAk@@KJOd@VPDLCJE\\e@Ha@@q@Kg@OYQQGKWw@E?[HsB\\sC\\u@R[?OBw@Hq@@_ASWQ]IOaAKMKAc@Fm@GGI?OJeARcDJgCf@{FV}ELgAZmFH[FA^m@PKN?XDv@R`@DNSPCFXJNh@PLEP}@DIJILEd@Ab@Br@Bb@Hl@Ph@Fh@Tb@Jz@Nv@TbBLZEb@?bAGh@OLC^?j@Ql@E', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[52.474921, 13.418665]","[52.480363, 13.420852]",2.962,3.46,85.8,298.6,435,298,True,1024.4,True,156.8,178.0,False,True,64.8,34.0,15623572533,15623572533,garmin_ping_443808786349,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2270,2270,0,Workout,Workout,,Garmin Forerunner 265S,14603315234,2025-05-26T17:33:52Z,2025-05-26T19:33:52Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,2,0,1,0,"{'id': 'a14603315234', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,134.9,171.0,False,True,0.0,0.0,15582841749,15582841749,garmin_ping_442574862839,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Morning Workout,0.0,4079,4079,0,Workout,Workout,,Garmin Forerunner 265S,14577874374,2025-05-24T08:51:12Z,2025-05-24T10:51:12Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a14577874374', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,148.4,195.0,False,True,0.0,0.0,15555417841,15555417841,garmin_ping_441801185760,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2430,2430,0,Workout,Workout,,Garmin Forerunner 265S,14553387456,2025-05-21T17:00:32Z,2025-05-21T19:00:32Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a14553387456', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,122.0,170.0,False,True,0.0,0.0,15529014461,15529014461,garmin_ping_440963476963,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2046,2046,0,Workout,Workout,,Garmin Forerunner 265S,14541112861,2025-05-19T16:36:50Z,2025-05-19T18:36:50Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a14541112861', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0,True,130.5,163.0,False,True,0.0,0.0,15515928894,15515928894,garmin_ping_440602155176,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,7099,7099,0,Workout,Workout,,Garmin Forerunner 265S,14481516654,2025-05-14T17:06:31Z,2025-05-14T19:06:31Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a14481516654', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0,True,122.6,183.0,False,True,0.0,0.0,15450508365,15450508365,garmin_ping_438690520283,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Lunch Workout,0.0,2347,2347,0,Workout,Workout,,Garmin Forerunner 265S,14434626777,2025-05-10T10:12:07Z,2025-05-10T12:12:07Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a14434626777', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,138.7,177.0,False,True,0.0,0.0,15400902306,15400902306,garmin_ping_437276344661,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2164,2164,0,Workout,Workout,,Garmin Forerunner 265S,14407622982,2025-05-07T17:06:27Z,2025-05-07T19:06:27Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,4,0,1,0,"{'id': 'a14407622982', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,135.2,163.0,False,True,0.0,0.0,15372456971,15372456971,garmin_ping_436398431589,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2111,2111,0,Workout,Workout,,Garmin Forerunner 265S,14387105045,2025-05-05T16:36:12Z,2025-05-05T18:36:12Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a14387105045', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,133.9,198.0,False,True,0.0,0.0,15350957609,15350957609,garmin_ping_435753779059,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Lunch Workout,0.0,2574,2574,0,Workout,Workout,,Garmin Forerunner 265S,14381747198,2025-05-03T10:10:25Z,2025-05-03T12:10:25Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,3,0,1,0,"{'id': 'a14381747198', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,145.5,176.0,False,True,0.0,0.0,15345318434,15345318434,garmin_ping_435597202265,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2559,2559,0,Workout,Workout,,Garmin Forerunner 265S,14313695415,2025-04-28T16:37:43Z,2025-04-28T18:37:43Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,3,0,1,0,"{'id': 'a14313695415', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,127.7,176.0,False,True,0.0,0.0,15273969570,15273969570,garmin_ping_433495590870,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Afternoon Workout,0.0,2003,2003,0,Workout,Workout,,Garmin Forerunner 265S,14293497750,2025-04-26T11:11:54Z,2025-04-26T13:11:54Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,2,0,1,0,"{'id': 'a14293497750', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,142.2,183.0,False,True,0.0,0.0,15252755984,15252755984,garmin_ping_432848667842,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2667,2667,0,Workout,Workout,,Garmin Forerunner 265S,14265217465,2025-04-23T17:07:53Z,2025-04-23T19:07:53Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a14265217465', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,125.6,170.0,False,True,0.0,0.0,15223188414,15223188414,garmin_ping_431935556490,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Afternoon Workout,0.0,2357,2357,0,Workout,Workout,,Garmin Forerunner 265S,14243704528,2025-04-21T14:37:52Z,2025-04-21T16:37:52Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,5,0,1,0,"{'id': 'a14243704528', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,130.4,170.0,False,True,0.0,0.0,15200734050,15200734050,garmin_ping_431261386369,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Morning Run,42728.3,14401,14401,170.0,Run,Run,0,Garmin Forerunner 265S,14165019871,2025-04-13T08:20:41Z,2025-04-13T10:20:41Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,13,6,54,0,"{'id': 'a14165019871', 'summary_polyline': 'evgiH_dbMhM{k@xDuSAc@eAaBc@}Bc@k@Mk@ZsBTiH^kBhAoDdAwEN}A{BkC}AaAq@iAkAkAaBiAwBeDcEqCeFcFmCx@aBbD_Ar@sDq@]eAAiAnAuC`Aq@jCEfAd@nEWvBe@lKsDbCkAjUqGx@LdBjAtBbDl@zAlBGxCfB`@g@r@cDfB}Mr@kQKk@[a@cHcDMM?[vAsHjDiNdDeQvCqLbBgIvDcY`DsRj@wEx@cFdDgLfCgMb@_Eh@}IeAiBJmBh@sALoBnBaDtAwEzDsVpC{Oh@eHEiDZeLlBsVp@wFj@{JvAgQbAkJrAu@fAsBhMbAbAUpM{J~JeJrCqB|@wAPFL`@NnEJ|KZXVC\\cAv@}DjEsNv@yDp@mBfFcSxAsE`AaBnAmEHwBjAiEZuCjAgG`@eEPiFUgIcA{IgAwFyFiV_BwEwCuG}D_H}BgG{@eD{EsW_CmPAg@b@eBEkB|Sc]vLmQzEuFz@wBlE_InZ{c@hDmEt@O\\uAtHmJlF_FXIf@T`CxEbExKxDtH`DxJ`@~BBtGoAhUJX~C|BlBzB|ArDRdBUnGo@nJgBnMeAlEsAhEyBrEsExFaD~FiA|CiAjEw@vEy@nJSfF@rLTrHBtGk@tHqAjIUdDGxFNrLWxH]hDwA`GsCpGmDrFqHfKuCvHy@bE[dCAvAw@`CqE~HmDhH{CxEmEfImBvCwHdImHhFyFdH{C`CqMdMwAvEgBrDe@nBaBtCiA`EeBbDsGnQkFtL_BrE_A`EqBzDoEtLsB~Bs@d@{FpBcFxAgCa@e@FSZK`AJr@n@r@~BdBpRdHLt@aAnIQx@s@nAyEtFMt@yChFaAlCyA|FMdBw@hE}DpP_EpKcAxEsA|Ca@jAQvA{ApFqErWmC|MmArL{@pD{A`EsJl|@OFmAxECv@sFhWiF|Ro@nDqAbES~AL~Uh@p]MIAf@HnJIhEDvOx@hIDtF`@xAXtDjA|JlBzKfBfIhCnEhWp\\b@dA|BfDpLlPtCjD`I`O`D`HpEbIfC~E`EnD|BxCjEzEvBhBfAzA|HvHpCbDhHrGxIpTNzAwB~GsDjJw@vCwB`FgCvC{BlAiC|@QxCIt]]xLeDrTcBtIy@`H{A`I_@VaAsAWEQLYxAa@T_Hp@qJXoB^yEHw\\sRa@q@~AoMj@cJEgLUsIy@}NBqDa@_HLaDQuABgHp@sHvD{Qn@{DBoASyA}FqTPaZqGwUyB}OiBqGs@{DyDsQw@wAi@[cBn@sBaAmFlAi\\`F{@bAq@hDuAxJwC`U[vD_AzF_@Oe@gE', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[48.869951, 2.306882]","[48.872135, 2.279516]",2.967,12.04,84.5,305.8,580,308,True,4403.5,True,167.2,190.0,False,True,65.4,25.4,15118467039,15118467039,garmin_ping_428682701781,False,0,4,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Run,5041.7,1660,1664,7.0,Run,Run,,Garmin Forerunner 265S,14129272809,2025-04-09T17:08:51Z,2025-04-09T19:08:51Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,"{'id': 'a14129272809', 'summary_polyline': 'attiHsofKh@u@NOVc@h@m@POr@{@n@_ABMBi@DONKJALBFNDXCPKRIFUEIBe@b@UZMLc@j@IPIFgApA_@h@SPKPeAtAk@j@UZeBxBMJ[GOHSf@IFiBf@qAPi@RcARi@ReB\\ICEESo@SS]Mg@Da@VUXKZCl@GLMHYJeARu@Tq@LgDx@O@[J}@N]NaBVi@LWBs@V{Bj@y@J{@Vc@DuCv@M?UKK@IFAPDHJBR]BA|Ac@vAYf@Q`@Mb@CdAQp@Qv@WrASnA_@fAQbAYz@M\\Mx@Oh@O|@OdA[|@QNAHBVb@LLn@VHRBV?d@F@BTB|BHn@AXGLa@Lg@@wATu@HQAsAP[HO@YJs@Ds@JU?IBeD^o@Ba@J_AHSFyAR_AHm@HuAL{@LSAIBCBC\\D\\B~@DDfAK@AP?LGbBSJ?NETAnAS\\Cd@IZCNBTC\\FRAn@DtA\\ZJ~@FX?d@IlAMVGTCb@MRO\\Md@_@j@Wf@c@\\g@Pa@TSd@I^S\\IzAOHCR?HCDM?e@MYGGEAm@HO?UDmALQ@ICG[Eg@I_EFUPMXMLQL_@Hw@HKv@Wr@IzAa@', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[48.936652, 2.003094]","[48.936927, 2.002785]",3.037,3.9,85.0,302.1,405,300,True,501.8,True,153.3,168.0,False,True,21.6,16.2,15081071913,15081071913,garmin_ping_427500209660,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,1933,1933,0,Workout,Workout,,Garmin Forerunner 265S,14108782577,2025-04-07T16:37:58Z,2025-04-07T18:37:58Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a14108782577', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,136.1,164.0,False,True,0.0,0.0,15059786564,15059786564,garmin_ping_426855868596,False,0,0,False
